,codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
18956,50590,46.23Z,ETI,50320,LE TANU
18957,50590,47.82Z,PME,50320,LE TANU
18958,50590,47.89Z,PME,50320,LE TANU
18959,50590,47.99A,,50320,LE TANU
18960,50590,47.99A,PME,50320,LE TANU
18961,50590,59.11B,PME,50320,LE TANU
18962,50590,66.22Z,PME,50320,LE TANU
18963,50590,68.20A,,50320,LE TANU
18964,50590,68.20B,,50320,LE TANU
18965,50590,68.20B,PME,50320,LE TANU
18966,50590,70.10Z,PME,50320,LE TANU
18967,50590,70.22Z,,50320,LE TANU
18968,50590,74.20Z,PME,50320,LE TANU
18969,50590,81.30Z,PME,50320,LE TANU
18970,50590,84.11Z,PME,50320,LE TANU
18971,50590,85.52Z,PME,50320,LE TANU
18972,50590,88.99B,,50320,LE TANU
18973,50590,94.99Z,,50320,LE TANU
18974,50590,95.29Z,PME,50320,LE TANU
18975,50590,96.02A,PME,50320,LE TANU
18976,50590,96.09Z,,50320,LE TANU
18977,50592,01.11Z,,50420,TESSY-BOCAGE
18978,50592,01.28Z,,50420,TESSY-BOCAGE
18979,50592,01.41Z,,50420,TESSY-BOCAGE
18980,50592,01.42Z,,50420,TESSY-BOCAGE
18981,50592,01.43Z,,50420,TESSY-BOCAGE
18982,50592,01.46Z,,50420,TESSY-BOCAGE
18983,50592,01.49Z,,50420,TESSY-BOCAGE
18984,50592,01.49Z,PME,50420,TESSY-BOCAGE
18985,50592,01.50Z,,50420,TESSY-BOCAGE
18986,50592,01.61Z,,50420,TESSY-BOCAGE
18987,50592,02.40Z,,50420,TESSY-BOCAGE
18988,50592,08.12Z,PME,50420,TESSY-BOCAGE
18989,50592,10.51A,PME,50420,TESSY-BOCAGE
18990,50592,10.71C,PME,50420,TESSY-BOCAGE
18991,50592,13.92Z,PME,50420,TESSY-BOCAGE
18992,50592,16.10A,PME,50420,TESSY-BOCAGE
18993,50592,18.13Z,PME,50420,TESSY-BOCAGE
18994,50592,23.70Z,PME,50420,TESSY-BOCAGE
18995,50592,25.72Z,PME,50420,TESSY-BOCAGE
18996,50592,27.12Z,PME,50420,TESSY-BOCAGE
18997,50592,27.90Z,PME,50420,TESSY-BOCAGE
18998,50592,31.09B,PME,50420,TESSY-BOCAGE
18999,50592,35.11Z,,50420,TESSY-BOCAGE
19000,50592,35.11Z,PME,50420,TESSY-BOCAGE
19001,50592,38.21Z,GE,50420,TESSY-BOCAGE
19002,50592,41.20B,ETI,50420,TESSY-BOCAGE
19003,50592,43.21A,PME,50420,TESSY-BOCAGE
19004,50592,43.32A,,50420,TESSY-BOCAGE
19005,50592,43.32A,PME,50420,TESSY-BOCAGE
19006,50592,43.34Z,PME,50420,TESSY-BOCAGE
19007,50592,43.91A,PME,50420,TESSY-BOCAGE
19008,50592,43.91B,PME,50420,TESSY-BOCAGE
19009,50592,43.99C,PME,50420,TESSY-BOCAGE
19010,50592,45.11Z,PME,50420,TESSY-BOCAGE
19011,50592,45.20A,,50420,TESSY-BOCAGE
19012,50592,45.20A,PME,50420,TESSY-BOCAGE
19013,50592,46.19B,PME,50420,TESSY-BOCAGE
19014,50592,46.31Z,,50420,TESSY-BOCAGE
19015,50592,46.33Z,PME,50420,TESSY-BOCAGE
19016,50592,46.49Z,,50420,TESSY-BOCAGE
19017,50592,46.66Z,PME,50420,TESSY-BOCAGE
19018,50592,47.11B,,50420,TESSY-BOCAGE
19019,50592,47.11B,PME,50420,TESSY-BOCAGE
19020,50592,47.11D,PME,50420,TESSY-BOCAGE
19021,50592,47.22Z,PME,50420,TESSY-BOCAGE
19022,50592,47.24Z,,50420,TESSY-BOCAGE
19023,50592,47.26Z,PME,50420,TESSY-BOCAGE
19024,50592,47.61Z,,50420,TESSY-BOCAGE
19025,50592,47.73Z,PME,50420,TESSY-BOCAGE
19026,50592,47.76Z,PME,50420,TESSY-BOCAGE
19027,50592,47.78C,PME,50420,TESSY-BOCAGE
19028,50592,47.81Z,PME,50420,TESSY-BOCAGE
19029,50592,47.82Z,PME,50420,TESSY-BOCAGE
19030,50592,47.89Z,PME,50420,TESSY-BOCAGE
19031,50592,47.99A,,50420,TESSY-BOCAGE
19032,50592,47.99A,PME,50420,TESSY-BOCAGE
19033,50592,55.20Z,,50420,TESSY-BOCAGE
19034,50592,55.20Z,PME,50420,TESSY-BOCAGE
19035,50592,55.30Z,PME,50420,TESSY-BOCAGE
19036,50592,56.10A,PME,50420,TESSY-BOCAGE
19037,50592,56.10C,,50420,TESSY-BOCAGE
19038,50592,56.10C,PME,50420,TESSY-BOCAGE
19039,50592,56.30Z,,50420,TESSY-BOCAGE
19040,50592,56.30Z,PME,50420,TESSY-BOCAGE
19041,50592,62.01Z,,50420,TESSY-BOCAGE
19042,50592,64.19Z,GE,50420,TESSY-BOCAGE
19043,50592,64.19Z,PME,50420,TESSY-BOCAGE
19044,50592,64.20Z,,50420,TESSY-BOCAGE
19045,50592,64.20Z,PME,50420,TESSY-BOCAGE
19046,50592,65.12Z,GE,50420,TESSY-BOCAGE
19047,50592,66.22Z,PME,50420,TESSY-BOCAGE
19048,50592,66.30Z,PME,50420,TESSY-BOCAGE
19049,50592,68.20A,,50420,TESSY-BOCAGE
19050,50592,68.20A,PME,50420,TESSY-BOCAGE
19051,50592,68.20B,,50420,TESSY-BOCAGE
19052,50592,68.20B,PME,50420,TESSY-BOCAGE
19053,50592,69.10Z,PME,50420,TESSY-BOCAGE
19054,50592,70.10Z,,50420,TESSY-BOCAGE
19055,50592,70.10Z,PME,50420,TESSY-BOCAGE
19056,50592,70.21Z,,50420,TESSY-BOCAGE
19057,50592,70.22Z,PME,50420,TESSY-BOCAGE
19058,50592,71.11Z,PME,50420,TESSY-BOCAGE
19059,50592,71.20B,PME,50420,TESSY-BOCAGE
19060,50592,74.20Z,PME,50420,TESSY-BOCAGE
19061,50592,74.30Z,,50420,TESSY-BOCAGE
19062,50592,75.00Z,PME,50420,TESSY-BOCAGE
19063,50592,77.31Z,,50420,TESSY-BOCAGE
19064,50592,78.30Z,PME,50420,TESSY-BOCAGE
19065,50592,81.21Z,PME,50420,TESSY-BOCAGE
19066,50592,81.30Z,,50420,TESSY-BOCAGE
19067,50592,81.30Z,PME,50420,TESSY-BOCAGE
19068,50592,82.11Z,,50420,TESSY-BOCAGE
19069,50592,82.91Z,PME,50420,TESSY-BOCAGE
19070,50592,84.11Z,PME,50420,TESSY-BOCAGE
19071,50592,85.10Z,PME,50420,TESSY-BOCAGE
19072,50592,85.20Z,PME,50420,TESSY-BOCAGE
19073,50592,85.31Z,PME,50420,TESSY-BOCAGE
19074,50592,85.51Z,PME,50420,TESSY-BOCAGE
19075,50592,85.53Z,PME,50420,TESSY-BOCAGE
19076,50592,85.59B,PME,50420,TESSY-BOCAGE
19077,50592,86.21Z,PME,50420,TESSY-BOCAGE
19078,50592,86.90A,PME,50420,TESSY-BOCAGE
19079,50592,86.90D,PME,50420,TESSY-BOCAGE
19080,50592,86.90E,PME,50420,TESSY-BOCAGE
19081,50592,87.10A,ETI,50420,TESSY-BOCAGE
19082,50592,87.30A,PME,50420,TESSY-BOCAGE
19083,50592,88.99B,,50420,TESSY-BOCAGE
19084,50592,88.99B,PME,50420,TESSY-BOCAGE
19085,50592,90.01Z,,50420,TESSY-BOCAGE
19086,50592,90.01Z,PME,50420,TESSY-BOCAGE
19087,50592,90.03A,,50420,TESSY-BOCAGE
19088,50592,90.03B,PME,50420,TESSY-BOCAGE
19089,50592,91.03Z,,50420,TESSY-BOCAGE
19090,50592,93.12Z,,50420,TESSY-BOCAGE
19091,50592,93.12Z,PME,50420,TESSY-BOCAGE
19092,50592,93.29Z,PME,50420,TESSY-BOCAGE
19093,50592,94.91Z,PME,50420,TESSY-BOCAGE
19094,50592,94.92Z,,50420,TESSY-BOCAGE
19095,50592,94.99Z,,50420,TESSY-BOCAGE
19096,50592,94.99Z,PME,50420,TESSY-BOCAGE
19097,50592,95.22Z,,50420,TESSY-BOCAGE
19098,50592,95.22Z,PME,50420,TESSY-BOCAGE
19099,50592,95.29Z,PME,50420,TESSY-BOCAGE
19100,50592,96.02A,PME,50420,TESSY-BOCAGE
19101,50592,96.02B,,50420,TESSY-BOCAGE
19102,50592,96.02B,PME,50420,TESSY-BOCAGE
19103,50592,96.03Z,PME,50420,TESSY-BOCAGE
19104,50592,96.09Z,,50420,TESSY-BOCAGE
19105,50592,96.09Z,PME,50420,TESSY-BOCAGE
19106,50596,01.11Z,,50330,THEVILLE
19107,50596,01.13Z,,50330,THEVILLE
19108,50596,01.41Z,,50330,THEVILLE
19109,50596,01.42Z,,50330,THEVILLE
19110,50596,01.43Z,,50330,THEVILLE
19111,50596,01.49Z,,50330,THEVILLE
19112,50596,16.10A,PME,50330,THEVILLE
19113,50596,23.19Z,PME,50330,THEVILLE
19114,50596,32.13Z,PME,50330,THEVILLE
19115,50596,41.20B,PME,50330,THEVILLE
19116,50596,43.32A,PME,50330,THEVILLE
19117,50596,43.99C,,50330,THEVILLE
19118,50596,47.99A,PME,50330,THEVILLE
19119,50596,55.20Z,,50330,THEVILLE
19120,50596,55.20Z,PME,50330,THEVILLE
19121,50596,64.20Z,,50330,THEVILLE
19122,50596,64.20Z,PME,50330,THEVILLE
19123,50596,68.20A,,50330,THEVILLE
19124,50596,68.20B,,50330,THEVILLE
19125,50596,68.20B,PME,50330,THEVILLE
19126,50596,70.10Z,,50330,THEVILLE
19127,50596,70.10Z,PME,50330,THEVILLE
19128,50596,71.12B,PME,50330,THEVILLE
19129,50596,78.30Z,PME,50330,THEVILLE
19130,50596,81.30Z,PME,50330,THEVILLE
19131,50596,84.11Z,PME,50330,THEVILLE
19132,50596,90.03B,PME,50330,THEVILLE
19133,50596,94.99Z,PME,50330,THEVILLE
19134,50596,96.09Z,PME,50330,THEVILLE
19135,50597,01.11Z,,50300,TIREPIED-SUR-SEE
19136,50597,01.41Z,,50300,TIREPIED-SUR-SEE
19137,50597,01.42Z,,50300,TIREPIED-SUR-SEE
19138,50597,01.43Z,,50300,TIREPIED-SUR-SEE
19139,50597,01.49Z,,50300,TIREPIED-SUR-SEE
19140,50597,01.50Z,,50300,TIREPIED-SUR-SEE
19141,50597,11.05Z,PME,50300,TIREPIED-SUR-SEE
19142,50597,43.12A,PME,50300,TIREPIED-SUR-SEE
19143,50597,43.22A,PME,50300,TIREPIED-SUR-SEE
19144,50597,43.32B,,50300,TIREPIED-SUR-SEE
19145,50597,46.44Z,,50300,TIREPIED-SUR-SEE
19146,50597,46.90Z,,50300,TIREPIED-SUR-SEE
19147,50597,64.20Z,PME,50300,TIREPIED-SUR-SEE
19148,50597,68.20A,,50300,TIREPIED-SUR-SEE
19149,50597,68.20B,,50300,TIREPIED-SUR-SEE
19150,50597,68.20B,PME,50300,TIREPIED-SUR-SEE
19151,50597,70.10Z,,50300,TIREPIED-SUR-SEE
19152,50597,77.31Z,,50300,TIREPIED-SUR-SEE
19153,50597,84.11Z,ETI,50300,TIREPIED-SUR-SEE
19154,50597,93.19Z,PME,50300,TIREPIED-SUR-SEE
19155,50598,01.13Z,,50330,TOCQUEVILLE
19156,50598,01.41Z,,50330,TOCQUEVILLE
19157,50598,01.49Z,PME,50330,TOCQUEVILLE
19158,50598,01.50Z,,50330,TOCQUEVILLE
19159,50598,01.61Z,,50330,TOCQUEVILLE
19160,50598,03.11Z,,50330,TOCQUEVILLE
19161,50598,35.11Z,,50330,TOCQUEVILLE
19162,50598,42.99Z,,50330,TOCQUEVILLE
19163,50598,45.11Z,PME,50330,TOCQUEVILLE
19164,50598,45.40Z,,50330,TOCQUEVILLE
19165,50598,46.19B,PME,50330,TOCQUEVILLE
19166,50598,47.99A,PME,50330,TOCQUEVILLE
19167,50598,52.10A,GE,50330,TOCQUEVILLE
19168,50598,55.20Z,PME,50330,TOCQUEVILLE
19169,50598,64.30Z,PME,50330,TOCQUEVILLE
19170,50598,68.20A,,50330,TOCQUEVILLE
19171,50598,68.20A,PME,50330,TOCQUEVILLE
19172,50598,68.20B,,50330,TOCQUEVILLE
19173,50598,68.20B,PME,50330,TOCQUEVILLE
19174,50598,70.10Z,,50330,TOCQUEVILLE
19175,50598,78.30Z,PME,50330,TOCQUEVILLE
19176,50598,84.11Z,PME,50330,TOCQUEVILLE
19177,50598,86.90D,,50330,TOCQUEVILLE
19178,50598,90.01Z,,50330,TOCQUEVILLE
19179,50598,90.03B,PME,50330,TOCQUEVILLE
19180,50598,93.12Z,,50330,TOCQUEVILLE
19181,50598,94.99Z,,50330,TOCQUEVILLE
19182,50599,01.11Z,,50470,TOLLEVAST
19183,50599,01.13Z,,50470,TOLLEVAST
19184,50599,01.41Z,,50470,TOLLEVAST
19185,50599,01.42Z,,50470,TOLLEVAST
19186,50599,01.43Z,,50470,TOLLEVAST
19187,50599,01.45Z,,50470,TOLLEVAST
19188,50599,01.49Z,,50470,TOLLEVAST
19189,50599,01.50Z,,50470,TOLLEVAST
19190,50599,03.11Z,,50470,TOLLEVAST
19191,50599,14.13Z,,50470,TOLLEVAST
19192,50599,14.13Z,PME,50470,TOLLEVAST
19193,50599,15.12Z,,50470,TOLLEVAST
19194,50599,22.29A,,50470,TOLLEVAST
19195,50599,23.13Z,PME,50470,TOLLEVAST
19196,50599,31.09B,,50470,TOLLEVAST
19197,50599,33.12Z,PME,50470,TOLLEVAST
19198,50599,33.20B,GE,50470,TOLLEVAST
19199,50599,33.20C,GE,50470,TOLLEVAST
19200,50599,35.11Z,PME,50470,TOLLEVAST
19201,50599,35.12Z,GE,50470,TOLLEVAST
19202,50599,35.13Z,GE,50470,TOLLEVAST
19203,50599,35.22Z,GE,50470,TOLLEVAST
19204,50599,41.10A,PME,50470,TOLLEVAST
19205,50599,41.10D,PME,50470,TOLLEVAST
19206,50599,41.20A,PME,50470,TOLLEVAST
19207,50599,42.99Z,PME,50470,TOLLEVAST
19208,50599,43.21A,PME,50470,TOLLEVAST
19209,50599,43.22B,PME,50470,TOLLEVAST
19210,50599,43.29B,ETI,50470,TOLLEVAST
19211,50599,43.32A,,50470,TOLLEVAST
19212,50599,43.32A,PME,50470,TOLLEVAST
19213,50599,43.34Z,,50470,TOLLEVAST
19214,50599,43.39Z,PME,50470,TOLLEVAST
19215,50599,43.91B,PME,50470,TOLLEVAST
19216,50599,43.99A,ETI,50470,TOLLEVAST
19217,50599,43.99C,PME,50470,TOLLEVAST
19218,50599,45.20A,,50470,TOLLEVAST
19219,50599,46.14Z,,50470,TOLLEVAST
19220,50599,46.23Z,PME,50470,TOLLEVAST
19221,50599,47.52B,GE,50470,TOLLEVAST
19222,50599,47.53Z,ETI,50470,TOLLEVAST
19223,50599,47.59A,GE,50470,TOLLEVAST
19224,50599,47.59B,ETI,50470,TOLLEVAST
19225,50599,47.59B,PME,50470,TOLLEVAST
19226,50599,47.65Z,PME,50470,TOLLEVAST
19227,50599,47.71Z,ETI,50470,TOLLEVAST
19228,50599,47.71Z,GE,50470,TOLLEVAST
19229,50599,47.72A,ETI,50470,TOLLEVAST
19230,50599,47.76Z,PME,50470,TOLLEVAST
19231,50599,47.78A,PME,50470,TOLLEVAST
19232,50599,47.78C,ETI,50470,TOLLEVAST
19233,50599,47.78C,GE,50470,TOLLEVAST
19234,50599,47.81Z,,50470,TOLLEVAST
19235,50599,47.89Z,PME,50470,TOLLEVAST
19236,50599,47.91B,,50470,TOLLEVAST
19237,50599,47.99A,PME,50470,TOLLEVAST
19238,50599,49.32Z,PME,50470,TOLLEVAST
19239,50599,52.10B,PME,50470,TOLLEVAST
19240,50599,52.22Z,PME,50470,TOLLEVAST
19241,50599,53.20Z,PME,50470,TOLLEVAST
19242,50599,55.30Z,PME,50470,TOLLEVAST
19243,50599,62.01Z,PME,50470,TOLLEVAST
19244,50599,64.19Z,GE,50470,TOLLEVAST
19245,50599,64.20Z,PME,50470,TOLLEVAST
19246,50599,66.12Z,PME,50470,TOLLEVAST
19247,50599,66.30Z,PME,50470,TOLLEVAST
19248,50599,68.10Z,PME,50470,TOLLEVAST
19249,50599,68.20A,,50470,TOLLEVAST
19250,50599,68.20B,,50470,TOLLEVAST
19251,50599,68.20B,PME,50470,TOLLEVAST
19252,50599,68.32A,,50470,TOLLEVAST
19253,50599,68.32A,PME,50470,TOLLEVAST
19254,50599,69.20Z,PME,50470,TOLLEVAST
19255,50599,70.10Z,,50470,TOLLEVAST
19256,50599,70.10Z,PME,50470,TOLLEVAST
19257,50599,70.22Z,PME,50470,TOLLEVAST
19258,50599,74.10Z,PME,50470,TOLLEVAST
19259,50599,74.20Z,PME,50470,TOLLEVAST
19260,50599,74.90A,PME,50470,TOLLEVAST
19261,50599,74.90B,,50470,TOLLEVAST
19262,50599,77.29Z,PME,50470,TOLLEVAST
19263,50599,81.30Z,PME,50470,TOLLEVAST
19264,50599,82.11Z,,50470,TOLLEVAST
19265,50599,82.11Z,PME,50470,TOLLEVAST
19266,50599,82.19Z,PME,50470,TOLLEVAST
19267,50599,82.99Z,PME,50470,TOLLEVAST
19268,50599,84.11Z,PME,50470,TOLLEVAST
19269,50599,85.20Z,PME,50470,TOLLEVAST
19270,50599,85.51Z,,50470,TOLLEVAST
19271,50599,85.51Z,PME,50470,TOLLEVAST
19272,50599,85.52Z,PME,50470,TOLLEVAST
19273,50599,85.53Z,PME,50470,TOLLEVAST
19274,50599,85.59A,PME,50470,TOLLEVAST
19275,50599,85.59B,,50470,TOLLEVAST
19276,50599,85.59B,PME,50470,TOLLEVAST
19277,50599,86.90D,PME,50470,TOLLEVAST
19278,50599,86.90E,PME,50470,TOLLEVAST
19279,50599,86.90F,PME,50470,TOLLEVAST
19280,50599,88.10A,PME,50470,TOLLEVAST
19281,50599,88.99A,,50470,TOLLEVAST
19282,50599,88.99B,,50470,TOLLEVAST
19283,50599,90.01Z,,50470,TOLLEVAST
19284,50599,90.01Z,PME,50470,TOLLEVAST
19285,50599,90.03A,PME,50470,TOLLEVAST
19286,50599,90.03B,PME,50470,TOLLEVAST
19287,50599,93.12Z,,50470,TOLLEVAST
19288,50599,93.12Z,PME,50470,TOLLEVAST
19289,50599,93.29Z,,50470,TOLLEVAST
19290,50599,94.99Z,,50470,TOLLEVAST
19291,50599,94.99Z,ETI,50470,TOLLEVAST
19292,50599,96.02A,PME,50470,TOLLEVAST
19293,50599,96.02B,,50470,TOLLEVAST
19294,50599,96.09Z,PME,50470,TOLLEVAST
19295,50601,01.11Z,,50160,TORIGNY-LES-VILLES
19296,50601,01.13Z,,50160,TORIGNY-LES-VILLES
19297,50601,01.19Z,,50160,TORIGNY-LES-VILLES
19298,50601,01.24Z,,50160,TORIGNY-LES-VILLES
19299,50601,01.24Z,PME,50160,TORIGNY-LES-VILLES
19300,50601,01.41Z,,50160,TORIGNY-LES-VILLES
19301,50601,01.42Z,,50160,TORIGNY-LES-VILLES
19302,50601,01.43Z,,50160,TORIGNY-LES-VILLES
19303,50601,01.45Z,,50160,TORIGNY-LES-VILLES
19304,50601,01.46Z,,50160,TORIGNY-LES-VILLES
19305,50601,01.47Z,,50160,TORIGNY-LES-VILLES
19306,50601,01.49Z,,50160,TORIGNY-LES-VILLES
19307,50601,01.49Z,PME,50160,TORIGNY-LES-VILLES
19308,50601,01.50Z,,50160,TORIGNY-LES-VILLES
19309,50601,01.61Z,,50160,TORIGNY-LES-VILLES
19310,50601,02.20Z,PME,50160,TORIGNY-LES-VILLES
19311,50601,03.21Z,,50160,TORIGNY-LES-VILLES
19312,50601,08.12Z,ETI,50160,TORIGNY-LES-VILLES
19313,50601,10.11Z,PME,50160,TORIGNY-LES-VILLES
19314,50601,10.13B,PME,50160,TORIGNY-LES-VILLES
19315,50601,10.52Z,PME,50160,TORIGNY-LES-VILLES
19316,50601,10.71C,PME,50160,TORIGNY-LES-VILLES
19317,50601,13.92Z,,50160,TORIGNY-LES-VILLES
19318,50601,14.13Z,ETI,50160,TORIGNY-LES-VILLES
19319,50601,23.63Z,GE,50160,TORIGNY-LES-VILLES
19320,50601,25.11Z,PME,50160,TORIGNY-LES-VILLES
19321,50601,25.61Z,PME,50160,TORIGNY-LES-VILLES
19322,50601,28.30Z,PME,50160,TORIGNY-LES-VILLES
19323,50601,31.09B,PME,50160,TORIGNY-LES-VILLES
19324,50601,32.13Z,PME,50160,TORIGNY-LES-VILLES
19325,50601,33.12Z,,50160,TORIGNY-LES-VILLES
19326,50601,33.20A,PME,50160,TORIGNY-LES-VILLES
19327,50601,33.20C,GE,50160,TORIGNY-LES-VILLES
19328,50601,33.20C,PME,50160,TORIGNY-LES-VILLES
19329,50601,35.11Z,,50160,TORIGNY-LES-VILLES
19330,50601,35.11Z,GE,50160,TORIGNY-LES-VILLES
19331,50601,35.11Z,PME,50160,TORIGNY-LES-VILLES
19332,50601,36.00Z,GE,50160,TORIGNY-LES-VILLES
19333,50601,41.10D,PME,50160,TORIGNY-LES-VILLES
19334,50601,41.20A,PME,50160,TORIGNY-LES-VILLES
19335,50601,42.21Z,ETI,50160,TORIGNY-LES-VILLES
19336,50601,43.12A,,50160,TORIGNY-LES-VILLES
19337,50601,43.12A,ETI,50160,TORIGNY-LES-VILLES
19338,50601,43.12A,PME,50160,TORIGNY-LES-VILLES
19339,50601,43.12B,GE,50160,TORIGNY-LES-VILLES
19340,50601,43.21A,PME,50160,TORIGNY-LES-VILLES
