Code Famille de métier,Code ROME,Correspondance NAF,Libellé domaines professionnels,Libellé Famille de métier ,Libellé Métiers,Libellé ROME,Sum of OGR,Code Domaines professionnels
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur / Directrice d'établissement médicosocial,"Management de structure de santé, sociale ou pénitentiaire",14399,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur / Directrice d'établissement privé de santé,"Management de structure de santé, sociale ou pénitentiaire",14401,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur / Directrice d'établissement thermal,"Management de structure de santé, sociale ou pénitentiaire",14407,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur / Directrice d'hôpital public,"Management de structure de santé, sociale ou pénitentiaire",14415,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur / Directrice d'hôpital thermal,"Management de structure de santé, sociale ou pénitentiaire",14416,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur adjoint / Directrice adjointe de centre hospitalier,"Management de structure de santé, sociale ou pénitentiaire",14175,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur adjoint / Directrice adjointe de centre hospitalier régional,"Management de structure de santé, sociale ou pénitentiaire",14176,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur adjoint / Directrice adjointe de centre hospitalier spécialisé,"Management de structure de santé, sociale ou pénitentiaire",14177,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur adjoint / Directrice adjointe de maison de retraite,"Management de structure de santé, sociale ou pénitentiaire",140968,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur adjoint / Directrice adjointe d'établissement médicosocial,"Management de structure de santé, sociale ou pénitentiaire",140969,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Directeur régional / Directrice régionale des services pénitentiaires,"Management de structure de santé, sociale ou pénitentiaire",14469,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'antenne de service pénitentiaire d'insertion et de probation -SPIP-,"Management de structure de santé, sociale ou pénitentiaire",18622,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'association à caractère social,"Management de structure de santé, sociale ou pénitentiaire",18627,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'association caritative,"Management de structure de santé, sociale ou pénitentiaire",18628,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable de pôle ou d'unité d'action sociale,"Management de structure de santé, sociale ou pénitentiaire",18809,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable de résidence pour personnes âgées,"Management de structure de santé, sociale ou pénitentiaire",18846,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable de secteur d'aide à domicile,"Management de structure de santé, sociale ou pénitentiaire",38453,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable de service d'aide à domicile,"Management de structure de santé, sociale ou pénitentiaire",18860,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable de structure d'accueil social,"Management de structure de santé, sociale ou pénitentiaire",18882,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'établissement de santé,"Management de structure de santé, sociale ou pénitentiaire",18956,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'établissement médico-éducatif,"Management de structure de santé, sociale ou pénitentiaire",18957,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'établissement médico-professionnel,"Management de structure de santé, sociale ou pénitentiaire",18958,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'établissement médico-psychologique,"Management de structure de santé, sociale ou pénitentiaire",18959,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'un service communal d'action sociale,"Management de structure de santé, sociale ou pénitentiaire",19034,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'un service d'information et de coordination gérontologique,"Management de structure de santé, sociale ou pénitentiaire",19036,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'une unité de vie,"Management de structure de santé, sociale ou pénitentiaire",19039,K
K14,K1403,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable d'unité de services à la personne,"Management de structure de santé, sociale ou pénitentiaire",19049,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Attaché territorial / Attachée territoriale,Mise en oeuvre et pilotage de la politique des pouvoirs publics,11404,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Chargé / Chargée de mission affaires et projets européens,Mise en oeuvre et pilotage de la politique des pouvoirs publics,11816,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Chargé / Chargée de mission aux relations internationales,Mise en oeuvre et pilotage de la politique des pouvoirs publics,11817,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Chargé / Chargée de mission développement territorial,Mise en oeuvre et pilotage de la politique des pouvoirs publics,11821,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Chargé / Chargée de mission programmes européens,Mise en oeuvre et pilotage de la politique des pouvoirs publics,11827,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Chargé / Chargée de projet et de développement territorial,Mise en oeuvre et pilotage de la politique des pouvoirs publics,11848,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable des affaires générales,Mise en oeuvre et pilotage de la politique des pouvoirs publics,18921,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable du secrétariat général,Mise en oeuvre et pilotage de la politique des pouvoirs publics,19020,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Responsable du service des assemblées,Mise en oeuvre et pilotage de la politique des pouvoirs publics,19024,K
K14,K1404,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Secrétaire général / générale de mairie,Mise en oeuvre et pilotage de la politique des pouvoirs publics,19390,K
K14,K1405,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Ambassadeur / Ambassadrice,Représentation de l'État sur le territoire national ou international,10925,K
K14,K1405,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Consul général / Consule générale,Représentation de l'État sur le territoire national ou international,13523,K
K14,K1405,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Haut-commissaire,Représentation de l'État sur le territoire national ou international,15465,K
K14,K1405,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Préfet / Préfète,Représentation de l'État sur le territoire national ou international,17966,K
K14,K1405,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Préfet / Préfète maritime,Représentation de l'État sur le territoire national ou international,17967,K
K14,K1405,,Services à la personne et à la collectivité,Conception et mise en oeuvre des politiques publiques,Sous-préfet / Sous-préfète,Représentation de l'État sur le territoire national ou international,19498,K
K15,K1501,,Services à la personne et à la collectivité,Contrôle public,"Adjoint / Adjointe de contrôle de la concurrence, de la consommation et de la répression des fraudes",Application des règles financières publiques,10290,K
K15,K1501,,Services à la personne et à la collectivité,Contrôle public,Agent / Agente d'administration principal / principale des douanes,Application des règles financières publiques,10376,K
K15,K1501,,Services à la personne et à la collectivité,Contrôle public,Agent / Agente d'administration principal / principale des impôts,Application des règles financières publiques,10377,K
